person_id,page_number,occupation,entry_type,occupation_norm_proposed,age,sex,family_status_norm,comments
P004869,332,,blank,,42,Мужской,Совладелец,896
P004870,332,,blank,,37,Женский,Совладелица,897
P004871,332,,blank,,32,Мужской,Хозяин,898
P004872,332,,blank,,30,Женский,Жена,899
P004873,332,,blank,,5,Женский,Дочь,1
P004874,332,,blank,,3,Мужской,Сын,901
P004875,332,,blank,,1,Мужской,Сын,2
P004876,332,,blank,,55,Мужской,Хозяин,903
P004877,332,,blank,,10,Женский,Приемная дочь,3
P004878,333,,blank,,38,Мужской,Совладелец,905
P004879,333,,blank,,36,Женский,Жена,906
P004880,333,,blank,,42,Мужской,Хозяин,909
P004881,333,,blank,,37,Женский,Жена,2  /Аникина/
P004882,333,,blank,,39,Мужской,Совладелец,911
P004883,333,,blank,,24,Мужской,Жилец,912
P004884,333,,blank,,24,Мужской,Хозяин,913
P004885,333,,blank,,25,Женский,Сожительница,914
P004886,333,,blank,,48,Мужской,Хозяин,915; Рижская
P004887,333,,blank,,50,Женский,Совладелица,916
P004888,333,,blank,,42,Мужской,Хозяин,917
P004889,333,,blank,,38,Женский,Жена,918
P004890,333,,blank,,16,Женский,Дочь,919
P004891,333,,blank,,12,Мужской,Сын,920
P004892,333,,blank,,10,Женский,Дочь,921
P004893,333,,blank,,4,Женский,Дочь,922
P004894,333,,blank,,25,Мужской,Работник,923
P004895,333,,blank,,50,Мужской,Хозяин,924
P004896,334,,blank,,35,Мужской,Совладелец,925
P004897,334,,blank,,50,Мужской,Хозяин,926
P004898,334,,blank,,60,Женский,Жена,927
P004899,334,,blank,,52,Мужской,Хозяин,"Копчик, кажется, уже записан работником"
P004900,334,,blank,,27,Мужской,Совладелец,929
P004901,334,,blank,,21,Женский,Жена,930
P004902,334,,blank,,1,Мужской,Сын,931
P004903,334,,blank,,40,Мужской,Хозяин,932
P004904,334,,blank,,39,Женский,Жена,933
P004905,334,,blank,,10,Женский,Дочь,934
P004906,334,,blank,,8,Мужской,Сын,935
P004907,334,,blank,,5,Женский,Дочь,936
P004908,334,,blank,,4,Мужской,Сын,937
P004909,334,,blank,,2,Женский,Дочь,938
P004910,334,,blank,,1,Женский,Дочь,939
P004911,334,,blank,,45,Мужской,Хозяин,940
P004912,334,,blank,,33,Женский,Жена,941
P004913,334,,blank,,43,Мужской,Хозяин,942
P004914,334,,blank,,37,Женский,Сожительница,943
P004915,334,,blank,,14,Женский,Незаконнорожденная дочь,944 272
P004916,335,,blank,,8,Женский,Незаконнорожденная дочь,945 273
P004917,335,,blank,,5,Мужской,Незаконнорожденный сын,946 274
P004918,335,,blank,,45,Мужской,Хозяин,947
P004919,335,,blank,,31,Женский,Жена,948
P004920,335,,blank,,39,Мужской,Совладелец,949
P004921,335,,blank,,30,Мужской,Хозяин,950
P004922,335,,blank,,33,Женский,Сожительница,951
P004923,335,,blank,,2,Мужской,Незаконнорожденный сын,952 275
P004924,335,,blank,,1,Мужской,Незаконнорожденный сын,953 276
P004925,335,,blank,,32,Мужской,Жилец,"Жителей 53, законных семей 20, свободных 6, хозяев 28, совладельцев - мужчин 14, женщин 3, женатых на родине 42, живут в супружестве 28, в сожительстве 2"
P004926,335,,blank,,37,Мужской,Хозяин,955
P004927,335,,blank,,51,Женский,Сожительница,956
P004928,335,,blank,,10,Мужской,Незаконнорожденный сын,957 277
P004929,335,,blank,,30,Мужской,Хозяин,У Кастера
P004930,335,,blank,,50,Женский,Совладелица,959
P004931,335,,blank,,23,Мужской,Сын,960
P004933,335,,blank,,22,Женский,Жена,962
P004934,335,,blank,,6,Женский,Дочь,963
P004935,336,,blank,,5,Женский,Дочь,1
P004936,336,,blank,,2,Мужской,Сын,965
P004937,336,,blank,,49,Мужской,Хозяин,966
P004938,336,,blank,,35,Мужской,Работник,967
P004939,336,,blank,,53,Мужской,Хозяин,968
P004940,336,,blank,,42,Женский,Жена,969
P004941,336,,blank,,21,Женский,Дочь,974
P004942,336,,blank,,14,Мужской,Сын,971
P004943,336,,blank,,12,Мужской,Сын,970
P004944,336,,blank,,7,Мужской,Сын,972
P004945,336,,blank,,2,Женский,Дочь,973
P004946,336,,blank,,2,Женский,Незаконнорожденная дочь,975 278; Незаконнорожденная дочь Марьи
P004947,336,,blank,,0,Женский,Незаконнорожденная дочь,279; Незаконнорожденная дочь Марии
P004948,336,,blank,,58,Мужской,Хозяин,977
P004949,336,,blank,,41,Мужской,Совладелец,978
P004950,336,,blank,,55,Мужской,Хозяин,979
P004951,336,,blank,,25,Женский,Жилица,980
P004952,336,,blank,,31,Мужской,Совладелец,981
P004953,337,,blank,,25,Женский,Сожительница,982
P004954,337,,blank,,63,Мужской,Жилец,983
P004955,337,,blank,,64,Мужской,Жилец,984
P004956,337,,blank,,38,Мужской,Хозяин,985
P004957,337,,blank,,39,Женский,Сожительница,986
P004958,337,,blank,,14,Мужской,Незаконнорожденный сын,988 281
P004959,337,,blank,,14,Мужской,Незаконнорожденный сын,987 280
P004960,337,,blank,,10,Мужской,Незаконнорожденный сын,989 282
P004961,337,,blank,,72,Мужской,Жилец,990
P004962,337,,blank,,47,Мужской,Совладелец,991
P004963,337,,blank,,48,Женский,Жена,992
P004964,337,,blank,,38,Мужской,Хозяин,В Николаевске по билету
P004965,337,,blank,,50,Женский,Сожительница,994
P004966,337,,blank,,36,Мужской,Совладелец,996
P004967,337,,blank,,27,Женский,Жена,997
P004968,337,,blank,,2,Мужской,Сын,999
P004969,338,,blank,,2,Женский,Приемная дочь,1
P004970,338,,blank,,35,Мужской,Хозяин,2
P004971,338,,blank,,33,Женский,Сожительница,1001
P004972,338,,blank,,60,Мужской,Совладелец,1002
P004973,338,,blank,,44,Мужской,Совладелец,1003
P004974,338,,blank,,50,Мужской,Хозяин,1004
P004975,338,,blank,,50,Женский,Жена,1005
P004976,338,,blank,,8,Женский,Дочь,1006
P004977,338,,blank,,4,Мужской,Сын,1007
P004978,338,,blank,,55,Мужской,Жилец,1008
P004979,338,,blank,,60,Мужской,Хозяин,1009
P004980,338,,blank,,38,Женский,Жена,1010
P004981,338,,blank,,4,Мужской,Незаконнорожденный сын,1011 283
P004982,338,,blank,,25,Мужской,Совладелец,1012
P004983,338,,blank,,41,Мужской,Хозяин,1013; Омская
P004984,338,,blank,,28,Мужской,Совладелец,1014
P004985,338,,blank,,36,Мужской,Хозяин,1015
P004986,338,,blank,,35,Женский,Жена,1016
P004987,339,,blank,,3,Мужской,Сын,1017
P004988,339,,blank,,56,Мужской,Хозяин,1018
P004989,339,,blank,,48,Женский,Жена,1019
P004990,339,,blank,,62,Мужской,Хозяин,1020
P004991,339,,blank,,26,Мужской,Совладелец,1021
P004992,339,,blank,,28,Женский,Жена,1022
P004993,339,,blank,,38,Мужской,Совладелец,1023
P004994,339,,blank,,40,Мужской,Хозяин,1024
P004995,339,,blank,,36,Женский,Сожительница,1025
P004996,339,,blank,,52,Мужской,Совладелец,1026
P004997,339,,blank,,33,Мужской,Хозяин,1027
P004998,339,,blank,,20,Женский,Жена,1028
P004999,339,,blank,,33,Мужской,Совладелец,1029
P005000,339,,blank,,28,Женский,Жена,1030
P005001,339,,blank,,,Мужской,Хозяин,1031
P005002,339,,blank,,,Мужской,Совладелец,1032
P005003,339,,blank,,48,Мужской,Хозяин,1033
P005004,339,,blank,,60,Мужской,Хозяин,1034
P005005,340,,blank,,30,Мужской,Совладелец,1035
P005006,340,,blank,,37,Мужской,Хозяин,1036
P005007,340,,blank,,20,Женский,Жена,1037
P005008,340,,blank,,43,Мужской,Хозяин,1038
P005009,340,,blank,,55,Мужской,Совладелец,1039
P005010,340,,blank,,60,Мужской,Хозяин,1040
P005011,340,,blank,,42,Мужской,Совладелец,1041
P005012,340,,blank,,36,Мужской,Хозяин,1042
P005013,340,,blank,,36,Женский,Жена,1043
P005014,340,,blank,,4,Мужской,Сын,1045
P005015,340,,blank,,2,Женский,Дочь,1046
P005016,340,,blank,,52,Мужской,Хозяин,1047
P005017,340,,blank,,42,Женский,Жена,1048
P005018,340,,blank,,26,Мужской,Хозяин,1052
P005019,340,,blank,,21,Женский,Сожительница,1053
P005020,340,,blank,,3,Мужской,Незаконнорожденный сын,1054 284
P005021,340,,blank,,2,Женский,Незаконнорожденная дочь,1055 285
P005022,340,,blank,,45,Мужской,Хозяин,1056
P005023,340,,blank,,43,Женский,Жена,1053
P005024,341,,blank,,11,Женский,Дочь,1058
P005025,341,,blank,,37,Мужской,Совладелец,1059
P005026,341,,blank,,39,Мужской,Совладелец,1060
P005027,341,,blank,,24,Женский,Жена,1061
P005028,341,,blank,,3,Женский,Дочь,1062
P005029,341,,blank,,25,Мужской,Совладелец,1063
P005030,341,,blank,,25,Мужской,Хозяин,1064
P005031,341,,blank,,66,Мужской,Хозяин,1065
P005032,341,,blank,,55,Женский,Жена,10662
P005033,341,,blank,,42,Мужской,Хозяин,1068
P005034,341,,blank,,40,Женский,Сожительница,1069
P005035,341,,blank,,28,Женский,Совладелица,1071
P005036,341,,blank,,60,Мужской,Хозяин,1072
P005037,341,,blank,,58,Мужской,Совладелец,1073
P005038,341,,blank,,27,Мужской,Совладелец,1074
P005039,341,,blank,,20,Женский,Жена,1075
P005040,341,,blank,,2,Женский,Дочь,1076
P005041,342,,blank,,27,Мужской,Хозяин,1077
P005042,342,,blank,,26,Женский,Жена,1078
P005043,342,,blank,,,Мужской,Совладелец,1079
P005044,342,,blank,,39,Мужской,Хозяин,1080
P005045,342,,blank,,37,Мужской,Совладелец,1081
P005046,342,,blank,,29,Женский,Жена,1082
P005047,342,,blank,,3,Женский,Дочь,1084
P005048,342,,blank,,2,Мужской,Сын,1085
P005049,342,,blank,,47,Мужской,Хозяин,1086
P005050,342,,blank,,44,Женский,Сожительница,1087
P005051,342,,blank,,11,Мужской,Незаконнорожденный сын,1088 276
P005052,342,,blank,,37,Мужской,Хозяин,1089
P005053,342,,blank,,37,Женский,Жена,1090
P005054,342,,blank,,45,Мужской,Хозяин,1093
P005055,342,,blank,,42,Мужской,Совладелец,1094
P005056,342,,blank,,43,Женский,Жена,1095
P005057,342,,blank,,5,Женский,Дочь,1
P005058,342,,blank,,2,Мужской,Сын,2
P005059,343,,blank,,1,Женский,Дочь,1099
P005060,343,,blank,,36,Мужской,Хозяин,1100
P005061,343,,blank,,32,Мужской,Совладелец,1111
P005062,343,,blank,,30,Мужской,Совладелец,1112
P005063,343,,blank,,65,Мужской,Хозяин,1113
P005064,343,,blank,,49,Мужской,Совладелец,1114
P005065,343,,blank,,50,Мужской,Хозяин,1115
P005066,343,,blank,,30,Женский,Сожительница,1116
P005067,343,,blank,,8,Мужской,Незаконнорожденный сын,1117 287
P005068,343,,blank,,6,Женский,Незаконнорожденная дочь,11183 288.4
P005069,343,,blank,,4,Женский,Незаконнорожденная дочь,11195 289.6
P005070,343,,blank,,2,Мужской,Незаконнорожденный сын,11207 290.8
