person_id,changed_field_count,changed_fields
P006168,2,marriage_status_norm; origin_place_norm
P006169,3,marriage_status_norm; occupation_norm; origin_place_norm
P006170,2,marriage_status_norm; origin_place_norm
P006171,3,marriage_status_norm; occupation_norm; origin_place_norm
P006172,2,marriage_status_norm; origin_place_norm
P006173,1,origin_place_norm
P006174,2,age_months; origin_place_norm
P006175,2,marriage_status_norm; origin_place_norm
P006176,2,marriage_status_norm; origin_place_norm
P006177,2,marriage_status_norm; origin_place_norm
P006178,2,marriage_status_norm; origin_place_norm
P006179,3,age_months; comments; origin_place_norm
P006180,2,marriage_status_norm; origin_place_norm
P006181,2,marriage_status_norm; origin_place_norm
P006182,3,marriage_status_norm; occupation_norm; origin_place_norm
P006183,2,marriage_status_norm; origin_place_norm
P006184,2,marriage_status_norm; origin_place_norm
P006185,2,marriage_status_norm; origin_place_norm
P006186,1,origin_place_norm
P006187,2,occupation_norm; origin_place_norm
P006188,3,marriage_status_norm; occupation_norm; origin_place_norm
P006189,2,marriage_status_norm; origin_place_norm
P006190,3,marriage_status_norm; occupation_norm; origin_place_norm
P006191,2,marriage_status_norm; origin_place_norm
P006192,3,marriage_status_norm; occupation_norm; origin_place_norm
P006193,3,marriage_status_norm; occupation_norm; origin_place_norm
P006194,2,marriage_status_norm; origin_place_norm
P006195,3,marriage_status_norm; occupation_norm; origin_place_norm
P006196,2,marriage_status_norm; origin_place_norm
P006197,3,marriage_status_norm; occupation_norm; origin_place_norm
P006198,2,occupation_norm; origin_place_norm
P006199,2,marriage_status_norm; origin_place_norm
P006200,2,marriage_status_norm; origin_place_norm
P006201,3,age_months; comments; origin_place_norm
P006202,3,age_months; comments; origin_place_norm
P006203,3,marriage_status_norm; occupation_norm; origin_place_norm
P006204,1,origin_place_norm
P006205,3,marriage_status_norm; occupation_norm; origin_place_norm
P006206,3,marriage_status_norm; occupation_norm; origin_place_norm
P006207,2,marriage_status_norm; origin_place_norm
P006208,3,marriage_status_norm; occupation_norm; origin_place_norm
P006209,2,marriage_status_norm; origin_place_norm
P006210,1,origin_place_norm
P006211,2,marriage_status_norm; origin_place_norm
P006212,2,marriage_status_norm; origin_place_norm
P006213,2,age_months; origin_place_norm
P006214,2,occupation_norm; origin_place_norm
P006215,3,marriage_status_norm; occupation_norm; origin_place_norm
P006216,2,marriage_status_norm; origin_place_norm
P006217,2,comments; origin_place_norm
P006218,2,comments; origin_place_norm
P006219,3,marriage_status_norm; occupation_norm; origin_place_norm
P006220,2,marriage_status_norm; origin_place_norm
P006221,3,age_months; comments; origin_place_norm
P006222,3,marriage_status_norm; occupation_norm; origin_place_norm
P006223,3,marriage_status_norm; occupation_norm; origin_place_norm
P006224,2,marriage_status_norm; origin_place_norm
P006225,2,marriage_status_norm; origin_place_norm
P006226,2,marriage_status_norm; origin_place_norm
P006227,2,comments; origin_place_norm
P006229,1,occupation_norm
P006230,2,marriage_status_norm; origin_place_norm
P006231,2,marriage_status_norm; origin_place_norm
P006232,2,marriage_status_norm; origin_place_norm
P006233,2,comments; origin_place_norm
P006234,2,marriage_status_norm; origin_place_norm
P006235,2,marriage_status_norm; origin_place_norm
P006236,2,marriage_status_norm; origin_place_norm
P006237,2,marriage_status_norm; origin_place_norm
P006238,2,comments; origin_place_norm
P006239,2,marriage_status_norm; origin_place_norm
P006240,2,marriage_status_norm; origin_place_norm
P006241,2,marriage_status_norm; origin_place_norm
P006242,3,marriage_status_norm; occupation_norm; origin_place_norm
P006243,3,marriage_status_norm; occupation_norm; origin_place_norm
P006244,2,marriage_status_norm; origin_place_norm
P006245,1,marriage_status_norm
P006246,2,marriage_status_norm; origin_place_norm
P006247,2,marriage_status_norm; origin_place_norm
P006248,2,marriage_status_norm; origin_place_norm
P006249,3,age_months; comments; origin_place_norm
P006250,2,marriage_status_norm; origin_place_norm
P006251,2,marriage_status_norm; origin_place_norm
P006252,2,marriage_status_norm; origin_place_norm
P006253,3,marriage_status_norm; occupation_norm; origin_place_norm
P006254,3,marriage_status_norm; occupation_norm; origin_place_norm
P006255,2,marriage_status_norm; origin_place_norm
P006256,2,marriage_status_norm; origin_place_norm
P006257,2,marriage_status_norm; origin_place_norm
P006258,2,marriage_status_norm; origin_place_norm
P006259,2,marriage_status_norm; origin_place_norm
P006260,3,marriage_status_norm; occupation_norm; origin_place_norm
P006261,2,marriage_status_norm; origin_place_norm
P006262,2,marriage_status_norm; origin_place_norm
P006263,2,age_months; origin_place_norm
P006264,3,age_months; comments; origin_place_norm
P006265,2,marriage_status_norm; origin_place_norm
P006266,2,marriage_status_norm; origin_place_norm
P006267,2,marriage_status_norm; origin_place_norm
P006268,2,comments; origin_place_norm
P006269,2,comments; origin_place_norm
P006270,3,age_months; comments; origin_place_norm
P006271,2,marriage_status_norm; origin_place_norm
P006272,2,marriage_status_norm; origin_place_norm
P006273,2,marriage_status_norm; origin_place_norm
P006274,1,origin_place_norm
P006275,2,marriage_status_norm; origin_place_norm
P006276,2,marriage_status_norm; origin_place_norm
P006277,2,comments; origin_place_norm
P006278,3,age_months; comments; origin_place_norm
P006279,2,marriage_status_norm; origin_place_norm
P006280,2,marriage_status_norm; occupation_norm
P006281,2,marriage_status_norm; origin_place_norm
P006282,3,marriage_status_norm; occupation_norm; origin_place_norm
P006283,2,marriage_status_norm; origin_place_norm
P006284,2,marriage_status_norm; origin_place_norm
P006285,3,marriage_status_norm; occupation_norm; origin_place_norm
P006286,2,marriage_status_norm; origin_place_norm
P006287,3,age_months; comments; origin_place_norm
P006288,3,marriage_status_norm; occupation_norm; origin_place_norm
P006289,2,marriage_status_norm; origin_place_norm
P006290,3,marriage_status_norm; occupation_norm; origin_place_norm
P006291,2,marriage_status_norm; origin_place_norm
P006292,2,marriage_status_norm; origin_place_norm
P006293,2,marriage_status_norm; origin_place_norm
P006294,2,marriage_status_norm; origin_place_norm
P006295,2,marriage_status_norm; origin_place_norm
P006296,2,marriage_status_norm; origin_place_norm
P006297,2,marriage_status_norm; origin_place_norm
P006298,1,origin_place_norm
P006299,3,marriage_status_norm; occupation_norm; origin_place_norm
P006300,2,marriage_status_norm; origin_place_norm
P006301,2,marriage_status_norm; origin_place_norm
P006302,2,marriage_status_norm; origin_place_norm
P006303,2,marriage_status_norm; origin_place_norm
P006304,3,marriage_status_norm; occupation_norm; origin_place_norm
P006305,2,marriage_status_norm; origin_place_norm
P006306,3,age_months; comments; origin_place_norm
P006307,1,occupation_norm
P006310,3,marriage_status_norm; occupation_norm; origin_place_norm
P006311,2,marriage_status_norm; origin_place_norm
P006312,2,marriage_status_norm; origin_place_norm
P006313,2,marriage_status_norm; origin_place_norm
P006314,2,marriage_status_norm; origin_place_norm
P006315,2,marriage_status_norm; origin_place_norm
P006316,3,marriage_status_norm; occupation_norm; origin_place_norm
P006317,2,marriage_status_norm; origin_place_norm
P006318,3,age_months; comments; origin_place_norm
P006319,2,marriage_status_norm; origin_place_norm
P006320,2,marriage_status_norm; origin_place_norm
P006321,2,marriage_status_norm; origin_place_norm
P006322,2,marriage_status_norm; origin_place_norm
P006323,2,marriage_status_norm; origin_place_norm
P006324,2,marriage_status_norm; origin_place_norm
P006325,2,marriage_status_norm; origin_place_norm
P006326,3,age_months; comments; origin_place_norm
P006327,2,marriage_status_norm; origin_place_norm
P006328,3,marriage_status_norm; occupation_norm; origin_place_norm
P006329,2,marriage_status_norm; origin_place_norm
P006330,2,marriage_status_norm; origin_place_norm
P006331,2,marriage_status_norm; origin_place_norm
P006332,2,marriage_status_norm; origin_place_norm
P006333,2,marriage_status_norm; origin_place_norm
P006334,2,marriage_status_norm; origin_place_norm
P006335,2,marriage_status_norm; origin_place_norm
P006336,3,age_months; comments; origin_place_norm
P006337,2,marriage_status_norm; origin_place_norm
P006338,2,marriage_status_norm; origin_place_norm
P006339,2,marriage_status_norm; origin_place_norm
P006340,2,marriage_status_norm; origin_place_norm
P006341,2,marriage_status_norm; origin_place_norm
P006342,2,marriage_status_norm; origin_place_norm
P006343,2,marriage_status_norm; origin_place_norm
P006344,2,marriage_status_norm; origin_place_norm
P006345,2,marriage_status_norm; origin_place_norm
P006346,2,marriage_status_norm; origin_place_norm
P006347,2,marriage_status_norm; origin_place_norm
P006348,2,marriage_status_norm; origin_place_norm
P006349,2,marriage_status_norm; origin_place_norm
P006350,3,marriage_status_norm; occupation_norm; origin_place_norm
P006351,2,marriage_status_norm; origin_place_norm
P006352,3,age; marriage_status_norm; origin_place_norm
P006353,2,marriage_status_norm; origin_place_norm
P006354,2,marriage_status_norm; origin_place_norm
P006355,2,marriage_status_norm; origin_place_norm
P006356,2,marriage_status_norm; origin_place_norm
P006357,3,marriage_status_norm; occupation_norm; origin_place_norm
P006358,2,marriage_status_norm; origin_place_norm
P006359,2,marriage_status_norm; origin_place_norm
P006360,2,marriage_status_norm; origin_place_norm
P006361,1,origin_place_norm
P006362,1,origin_place_norm
P006363,2,age_months; origin_place_norm
P006364,3,age_months; comments; origin_place_norm
P006365,2,marriage_status_norm; origin_place_norm
P006366,3,marriage_status_norm; occupation_norm; origin_place_norm
P006367,2,marriage_status_norm; origin_place_norm
P006368,2,marriage_status_norm; origin_place_norm
P006369,3,marriage_status_norm; occupation_norm; origin_place_norm
P006370,3,marriage_status_norm; occupation_norm; origin_place_norm
P006371,2,marriage_status_norm; origin_place_norm
P006372,3,marriage_status_norm; occupation_norm; origin_place_norm
P006373,2,marriage_status_norm; origin_place_norm
P006374,2,marriage_status_norm; origin_place_norm
P006375,2,marriage_status_norm; origin_place_norm
P006376,2,marriage_status_norm; origin_place_norm
P006377,3,age_months; comments; origin_place_norm
P006378,2,marriage_status_norm; origin_place_norm
P006379,2,marriage_status_norm; origin_place_norm
P006380,3,marriage_status_norm; occupation_norm; origin_place_norm
P006381,2,marriage_status_norm; origin_place_norm
P006382,2,marriage_status_norm; origin_place_norm
P006383,2,marriage_status_norm; origin_place_norm
P006384,2,marriage_status_norm; origin_place_norm
P006385,3,age_months; comments; origin_place_norm
P006386,3,marriage_status_norm; occupation_norm; origin_place_norm
P006387,3,marriage_status_norm; occupation_norm; origin_place_norm
P006388,3,marriage_status_norm; occupation_norm; origin_place_norm
P006389,2,marriage_status_norm; origin_place_norm
P006390,3,age_months; comments; origin_place_norm
P006391,3,age_months; comments; origin_place_norm
P006392,3,marriage_status_norm; occupation_norm; origin_place_norm
P006393,2,marriage_status_norm; origin_place_norm
P006394,2,marriage_status_norm; origin_place_norm
P006395,2,marriage_status_norm; origin_place_norm
P006396,3,marriage_status_norm; occupation_norm; origin_place_norm
P006397,2,marriage_status_norm; origin_place_norm
P006398,3,marriage_status_norm; occupation_norm; origin_place_norm
P006399,2,marriage_status_norm; origin_place_norm
P006400,3,marriage_status_norm; occupation_norm; origin_place_norm
P006401,3,marriage_status_norm; occupation_norm; origin_place_norm
P006402,3,marriage_status_norm; occupation_norm; origin_place_norm
P006403,2,marriage_status_norm; origin_place_norm
P006404,3,marriage_status_norm; occupation_norm; origin_place_norm
P006405,2,marriage_status_norm; origin_place_norm
P006406,3,marriage_status_norm; occupation_norm; origin_place_norm
P006407,2,marriage_status_norm; origin_place_norm
P006408,1,origin_place_norm
P006409,3,age_months; comments; origin_place_norm
P006410,2,marriage_status_norm; origin_place_norm
P006411,2,marriage_status_norm; origin_place_norm
P006412,3,age_months; comments; origin_place_norm
P006413,3,age_months; comments; origin_place_norm
P006414,3,marriage_status_norm; occupation_norm; origin_place_norm
P006415,3,marriage_status_norm; occupation_norm; origin_place_norm
P006416,2,marriage_status_norm; origin_place_norm
P006417,1,origin_place_norm
P006418,2,age_months; origin_place_norm
P006419,3,age_months; comments; origin_place_norm
P006420,3,marriage_status_norm; occupation_norm; origin_place_norm
P006421,3,marriage_status_norm; occupation_norm; origin_place_norm
P006422,3,marriage_status_norm; occupation_norm; origin_place_norm
P006423,2,marriage_status_norm; origin_place_norm
P006424,3,age_months; comments; origin_place_norm
P006425,2,marriage_status_norm; origin_place_norm
P006426,2,marriage_status_norm; origin_place_norm
P006427,2,marriage_status_norm; origin_place_norm
P006428,2,marriage_status_norm; origin_place_norm
P006429,2,marriage_status_norm; origin_place_norm
P006430,2,marriage_status_norm; origin_place_norm
P006431,2,marriage_status_norm; origin_place_norm
P006432,1,marriage_status_norm
P006433,3,age_months; comments; origin_place_norm
P006434,3,marriage_status_norm; occupation_norm; origin_place_norm
P006435,3,marriage_status_norm; occupation_norm; origin_place_norm
P006436,2,marriage_status_norm; origin_place_norm
P006437,2,marriage_status_norm; origin_place_norm
P006438,2,marriage_status_norm; origin_place_norm
P006439,3,age_months; comments; origin_place_norm
P006440,2,marriage_status_norm; origin_place_norm
P006441,3,marriage_status_norm; occupation_norm; origin_place_norm
P006442,2,marriage_status_norm; origin_place_norm
P006443,2,comments; origin_place_norm
P006444,3,age_months; comments; origin_place_norm
P006445,2,marriage_status_norm; origin_place_norm
P006446,2,marriage_status_norm; origin_place_norm
P006447,1,origin_place_norm
P006448,3,marriage_status_norm; occupation_norm; origin_place_norm
P006449,2,marriage_status_norm; origin_place_norm
P006450,3,age_months; comments; origin_place_norm
P006451,3,marriage_status_norm; occupation_norm; origin_place_norm
P006452,2,marriage_status_norm; origin_place_norm
P006453,3,age_months; comments; origin_place_norm
P006454,3,marriage_status_norm; occupation_norm; origin_place_norm
P006455,2,marriage_status_norm; origin_place_norm
P006456,2,marriage_status_norm; origin_place_norm
P006457,2,comments; origin_place_norm
P006458,2,comments; origin_place_norm
P006459,2,marriage_status_norm; origin_place_norm
P006460,2,marriage_status_norm; origin_place_norm
P006461,3,marriage_status_norm; occupation_norm; origin_place_norm
P006462,2,marriage_status_norm; origin_place_norm
P006463,2,comments; origin_place_norm
P006464,3,marriage_status_norm; occupation_norm; origin_place_norm
P006465,2,marriage_status_norm; origin_place_norm
P006466,2,comments; origin_place_norm
P006467,3,marriage_status_norm; occupation_norm; origin_place_norm
P006468,2,marriage_status_norm; origin_place_norm
P006469,2,marriage_status_norm; origin_place_norm
P006470,3,marriage_status_norm; occupation_norm; origin_place_norm
P006471,2,marriage_status_norm; origin_place_norm
P006472,2,marriage_status_norm; origin_place_norm
P006473,3,marriage_status_norm; name_alias; origin_place_norm
P006474,3,comments; name_alias; origin_place_norm
P006475,2,marriage_status_norm; origin_place_norm
P006476,2,marriage_status_norm; origin_place_norm
P006477,2,comments; origin_place_norm
P006478,2,comments; origin_place_norm
P006479,3,age_months; comments; origin_place_norm
P006480,3,age_months; comments; origin_place_norm
P006481,2,marriage_status_norm; origin_place_norm
P006482,2,marriage_status_norm; origin_place_norm
P006483,3,age_months; comments; origin_place_norm
P006484,3,age_months; comments; origin_place_norm
P006485,2,marriage_status_norm; origin_place_norm
P006486,2,marriage_status_norm; origin_place_norm
P006487,1,origin_place_norm
P006488,1,origin_place_norm
P006489,1,origin_place_norm
P006490,1,origin_place_norm
P006491,1,origin_place_norm
P006492,2,age_months; origin_place_norm
P006493,2,age_months; origin_place_norm
P006494,3,age_months; comments; origin_place_norm
P006495,1,origin_place_norm
P006497,2,marriage_status_norm; origin_place_norm
P006498,2,marriage_status_norm; origin_place_norm
P006499,3,age_months; comments; origin_place_norm
P006500,3,age_months; comments; origin_place_norm
P006501,2,marriage_status_norm; origin_place_norm
P006502,2,marriage_status_norm; origin_place_norm
P006503,2,marriage_status_norm; origin_place_norm
P006504,2,marriage_status_norm; origin_place_norm
P006505,2,occupation_norm; origin_place_norm
P006507,2,marriage_status_norm; origin_place_norm
P006508,2,marriage_status_norm; origin_place_norm
P006509,2,occupation_norm; origin_place_norm
P006511,2,occupation_norm; origin_place_norm
P006513,3,age_months; comments; origin_place_norm
P006514,2,marriage_status_norm; origin_place_norm
P006515,2,marriage_status_norm; origin_place_norm
P006516,2,marriage_status_norm; origin_place_norm
P006517,2,marriage_status_norm; origin_place_norm
P006518,2,marriage_status_norm; origin_place_norm
P006519,2,marriage_status_norm; origin_place_norm
P006520,3,age_months; comments; origin_place_norm
P006521,1,origin_place_norm
P006523,3,marriage_status_norm; occupation_norm; origin_place_norm
P006524,2,marriage_status_norm; origin_place_norm
P006525,2,marriage_status_norm; origin_place_norm
P006526,3,marriage_status_norm; occupation_norm; origin_place_norm
P006527,1,origin_place_norm
P006528,3,age_months; comments; origin_place_norm
P006529,2,marriage_status_norm; origin_place_norm
P006530,1,origin_place_norm
P006531,1,origin_place_norm
P006533,1,origin_place_norm
P006535,1,origin_place_norm
P006537,2,marriage_status_norm; origin_place_norm
P006538,2,occupation_norm; origin_place_norm
P006542,2,marriage_status_norm; origin_place_norm
P006543,2,marriage_status_norm; origin_place_norm
P006544,1,origin_place_norm
P006545,2,marriage_status_norm; origin_place_norm
P006546,2,marriage_status_norm; origin_place_norm
P006547,1,origin_place_norm
P006548,2,marriage_status_norm; origin_place_norm
P006549,2,marriage_status_norm; origin_place_norm
P006550,2,marriage_status_norm; origin_place_norm
P006551,2,marriage_status_norm; origin_place_norm
P006552,3,marriage_status_norm; occupation_norm; origin_place_norm
P006553,2,marriage_status_norm; origin_place_norm
P006554,2,marriage_status_norm; origin_place_norm
P006555,2,marriage_status_norm; origin_place_norm
P006556,2,marriage_status_norm; origin_place_norm
P006557,2,marriage_status_norm; origin_place_norm
P006558,3,marriage_status_norm; occupation_norm; origin_place_norm
P006559,2,marriage_status_norm; origin_place_norm
P006560,2,marriage_status_norm; origin_place_norm
P006561,2,marriage_status_norm; origin_place_norm
P006562,3,marriage_status_norm; occupation_norm; origin_place_norm
P006563,2,marriage_status_norm; origin_place_norm
P006564,2,marriage_status_norm; origin_place_norm
P006565,2,marriage_status_norm; origin_place_norm
P006566,1,origin_place_norm
P006567,2,marriage_status_norm; origin_place_norm
P006568,1,marriage_status_norm
P006569,2,marriage_status_norm; origin_place_norm
P006570,1,origin_place_norm
P006572,2,marriage_status_norm; origin_place_norm
P006573,2,marriage_status_norm; origin_place_norm
P006574,2,marriage_status_norm; origin_place_norm
P006575,2,marriage_status_norm; origin_place_norm
P006576,2,age_months; origin_place_norm
P006577,3,age_months; comments; origin_place_norm
P006578,3,marriage_status_norm; occupation_norm; origin_place_norm
P006579,2,marriage_status_norm; origin_place_norm
P006580,2,occupation_norm; origin_place_norm
P006581,3,marriage_status_norm; occupation_norm; origin_place_norm
P006582,2,marriage_status_norm; origin_place_norm
P006583,2,marriage_status_norm; origin_place_norm
P006584,2,marriage_status_norm; origin_place_norm
P006585,1,origin_place_norm
P006586,3,age_months; comments; origin_place_norm
P006587,3,marriage_status_norm; occupation_norm; origin_place_norm
P006588,2,marriage_status_norm; origin_place_norm
P006589,3,age_months; comments; origin_place_norm
P006590,3,marriage_status_norm; occupation_norm; origin_place_norm
P006591,2,marriage_status_norm; origin_place_norm
P006592,2,marriage_status_norm; origin_place_norm
P006593,2,marriage_status_norm; origin_place_norm
P006594,2,comments; origin_place_norm
P006595,3,age_months; comments; origin_place_norm
P006596,3,age_months; comments; origin_place_norm
P006597,2,marriage_status_norm; origin_place_norm
P006598,2,marriage_status_norm; origin_place_norm
P006599,2,marriage_status_norm; origin_place_norm
P006600,2,marriage_status_norm; origin_place_norm
P006601,2,marriage_status_norm; origin_place_norm
P006602,2,marriage_status_norm; origin_place_norm
P006603,2,marriage_status_norm; origin_place_norm
P006604,2,marriage_status_norm; origin_place_norm
P006605,1,marriage_status_norm
P006606,2,marriage_status_norm; origin_place_norm
P006607,2,marriage_status_norm; origin_place_norm
P006608,2,marriage_status_norm; origin_place_norm
P006609,2,marriage_status_norm; origin_place_norm
P006610,2,marriage_status_norm; origin_place_norm
P006611,2,marriage_status_norm; origin_place_norm
P006612,1,origin_place_norm
P006613,2,marriage_status_norm; origin_place_norm
P006614,3,age_months; comments; origin_place_norm
P006615,3,marriage_status_norm; occupation_norm; origin_place_norm
P006616,3,marriage_status_norm; occupation_norm; origin_place_norm
P006617,1,marriage_status_norm
P006618,3,age_months; comments; origin_place_norm
P006619,3,marriage_status_norm; occupation_norm; origin_place_norm
P006620,2,marriage_status_norm; origin_place_norm
P006621,2,marriage_status_norm; origin_place_norm
P006622,3,marriage_status_norm; occupation_norm; origin_place_norm
P006623,2,marriage_status_norm; origin_place_norm
P006624,2,marriage_status_norm; origin_place_norm
P006625,3,marriage_status_norm; occupation_norm; origin_place_norm
P006626,2,marriage_status_norm; origin_place_norm
P006627,2,marriage_status_norm; origin_place_norm
P006628,2,marriage_status_norm; origin_place_norm
P006629,2,marriage_status_norm; origin_place_norm
P006630,3,age_months; comments; origin_place_norm
P006631,3,marriage_status_norm; occupation_norm; origin_place_norm
P006632,2,marriage_status_norm; origin_place_norm
P006633,3,marriage_status_norm; occupation_norm; origin_place_norm
P006634,3,marriage_status_norm; occupation_norm; origin_place_norm
P006635,2,marriage_status_norm; origin_place_norm
P006636,2,marriage_status_norm; origin_place_norm
P006637,2,marriage_status_norm; origin_place_norm
P006638,2,marriage_status_norm; origin_place_norm
P006639,2,marriage_status_norm; origin_place_norm
P006640,3,marriage_status_norm; occupation_norm; origin_place_norm
P006641,2,marriage_status_norm; origin_place_norm
P006642,3,marriage_status_norm; occupation_norm; origin_place_norm
P006643,2,marriage_status_norm; origin_place_norm
P006644,3,marriage_status_norm; occupation_norm; origin_place_norm
P006645,2,marriage_status_norm; origin_place_norm
P006646,2,marriage_status_norm; origin_place_norm
P006647,2,marriage_status_norm; origin_place_norm
P006648,2,marriage_status_norm; origin_place_norm
P006649,2,marriage_status_norm; origin_place_norm
P006650,2,marriage_status_norm; origin_place_norm
P006651,2,marriage_status_norm; origin_place_norm
P006652,2,marriage_status_norm; origin_place_norm
P006653,2,marriage_status_norm; origin_place_norm
P006654,3,marriage_status_norm; occupation_norm; origin_place_norm
P006655,2,marriage_status_norm; origin_place_norm
P006656,4,age; age_months; comments; origin_place_norm
P006657,2,marriage_status_norm; origin_place_norm
P006658,3,marriage_status_norm; occupation_norm; origin_place_norm
P006659,2,marriage_status_norm; origin_place_norm
P006660,2,marriage_status_norm; origin_place_norm
P006661,2,marriage_status_norm; origin_place_norm
P006662,2,marriage_status_norm; origin_place_norm
P006663,2,marriage_status_norm; origin_place_norm
P006664,2,marriage_status_norm; origin_place_norm
P006665,3,age_months; comments; origin_place_norm
P006666,3,marriage_status_norm; occupation_norm; origin_place_norm
P006667,2,marriage_status_norm; origin_place_norm
P006668,2,marriage_status_norm; origin_place_norm
P006669,2,marriage_status_norm; origin_place_norm
P006670,3,marriage_status_norm; occupation_norm; origin_place_norm
P006671,2,marriage_status_norm; origin_place_norm
P006672,2,marriage_status_norm; origin_place_norm
P006673,2,marriage_status_norm; origin_place_norm
P006674,3,age_months; comments; origin_place_norm
P006675,3,marriage_status_norm; occupation_norm; origin_place_norm
P006676,3,marriage_status_norm; occupation_norm; origin_place_norm
P006677,2,marriage_status_norm; origin_place_norm
P006678,2,marriage_status_norm; origin_place_norm
P006679,2,marriage_status_norm; origin_place_norm
P006680,2,marriage_status_norm; origin_place_norm
P006681,2,marriage_status_norm; origin_place_norm
P006682,2,marriage_status_norm; origin_place_norm
P006683,2,marriage_status_norm; origin_place_norm
P006684,2,marriage_status_norm; origin_place_norm
P006685,2,marriage_status_norm; origin_place_norm
P006686,2,marriage_status_norm; origin_place_norm
P006687,2,marriage_status_norm; origin_place_norm
P006688,2,marriage_status_norm; origin_place_norm
P006689,2,marriage_status_norm; origin_place_norm
P006690,2,marriage_status_norm; origin_place_norm
P006691,2,marriage_status_norm; origin_place_norm
P006692,2,marriage_status_norm; origin_place_norm
P006693,2,marriage_status_norm; origin_place_norm
P006694,2,occupation_norm; origin_place_norm
P006695,2,marriage_status_norm; origin_place_norm
P006696,2,marriage_status_norm; origin_place_norm
P006697,2,marriage_status_norm; origin_place_norm
P006698,3,age_months; comments; origin_place_norm
P006699,2,marriage_status_norm; origin_place_norm
P006700,2,marriage_status_norm; origin_place_norm
P006701,2,marriage_status_norm; origin_place_norm
P006702,3,age_months; comments; origin_place_norm
P006703,2,marriage_status_norm; origin_place_norm
P006704,2,marriage_status_norm; origin_place_norm
P006705,2,comments; origin_place_norm
P006706,3,age_months; comments; origin_place_norm
P006707,3,marriage_status_norm; occupation_norm; origin_place_norm
P006708,2,marriage_status_norm; origin_place_norm
P006709,2,comments; origin_place_norm
P006710,3,age_months; comments; origin_place_norm
P006711,2,marriage_status_norm; origin_place_norm
P006712,2,marriage_status_norm; origin_place_norm
P006713,2,marriage_status_norm; origin_place_norm
P006714,3,marriage_status_norm; occupation_norm; origin_place_norm
P006715,2,marriage_status_norm; origin_place_norm
P006716,2,comments; origin_place_norm
P006717,3,age_months; comments; origin_place_norm
P006718,3,age_months; comments; origin_place_norm
P006719,2,marriage_status_norm; origin_place_norm
P006720,2,marriage_status_norm; origin_place_norm
P006721,2,marriage_status_norm; origin_place_norm
P006722,2,marriage_status_norm; origin_place_norm
P006723,2,marriage_status_norm; origin_place_norm
P006724,2,marriage_status_norm; origin_place_norm
P006725,3,marriage_status_norm; occupation_norm; origin_place_norm
P006726,2,marriage_status_norm; origin_place_norm
P006727,3,marriage_status_norm; occupation_norm; origin_place_norm
P006728,2,marriage_status_norm; origin_place_norm
P006729,3,marriage_status_norm; occupation_norm; origin_place_norm
P006730,2,marriage_status_norm; origin_place_norm
P006731,2,marriage_status_norm; origin_place_norm
P006732,3,age_months; comments; origin_place_norm
P006733,2,marriage_status_norm; origin_place_norm
P006734,2,marriage_status_norm; origin_place_norm
P006735,2,marriage_status_norm; origin_place_norm
P006736,2,marriage_status_norm; origin_place_norm
P006737,2,comments; origin_place_norm
P006738,2,marriage_status_norm; origin_place_norm
P006739,3,marriage_status_norm; occupation_norm; origin_place_norm
P006740,2,marriage_status_norm; origin_place_norm
P006741,3,marriage_status_norm; occupation_norm; origin_place_norm
P006742,2,marriage_status_norm; origin_place_norm
P006743,2,comments; origin_place_norm
P006744,3,age_months; comments; origin_place_norm
P006745,3,marriage_status_norm; occupation_norm; origin_place_norm
P006746,2,marriage_status_norm; origin_place_norm
P006747,2,marriage_status_norm; origin_place_norm
P006748,3,marriage_status_norm; occupation_norm; origin_place_norm
P006749,2,marriage_status_norm; origin_place_norm
P006750,2,marriage_status_norm; origin_place_norm
P006751,2,marriage_status_norm; origin_place_norm
P006752,2,marriage_status_norm; origin_place_norm
P006753,2,marriage_status_norm; origin_place_norm
P006754,2,marriage_status_norm; origin_place_norm
P006755,2,marriage_status_norm; origin_place_norm
P006756,3,marriage_status_norm; occupation_norm; origin_place_norm
P006757,2,marriage_status_norm; origin_place_norm
P006758,2,marriage_status_norm; origin_place_norm
P006759,2,marriage_status_norm; origin_place_norm
P006760,3,age_months; comments; origin_place_norm
P006761,2,marriage_status_norm; origin_place_norm
P006762,2,marriage_status_norm; origin_place_norm
P006763,3,marriage_status_norm; occupation_norm; origin_place_norm
P006764,2,marriage_status_norm; origin_place_norm
P006765,3,marriage_status_norm; occupation_norm; origin_place_norm
P006766,2,marriage_status_norm; origin_place_norm
P006767,2,marriage_status_norm; occupation_norm
P006768,2,marriage_status_norm; origin_place_norm
P006769,2,marriage_status_norm; origin_place_norm
P006770,3,marriage_status_norm; occupation_norm; origin_place_norm
P006771,2,marriage_status_norm; origin_place_norm
P006772,2,marriage_status_norm; origin_place_norm
P006773,2,marriage_status_norm; origin_place_norm
P006774,3,age_months; comments; origin_place_norm
P006775,2,marriage_status_norm; origin_place_norm
P006776,2,marriage_status_norm; origin_place_norm
P006777,1,origin_place_norm
P006779,2,marriage_status_norm; origin_place_norm
P006780,2,marriage_status_norm; origin_place_norm
P006781,2,marriage_status_norm; origin_place_norm
P006782,2,marriage_status_norm; origin_place_norm
P006783,2,marriage_status_norm; origin_place_norm
P006784,2,marriage_status_norm; origin_place_norm
P006785,3,marriage_status_norm; occupation_norm; origin_place_norm
P006786,2,marriage_status_norm; origin_place_norm
